Character	Modifier	Context
Edmund Bertram	ready	it was so little , so very , very little — every chance , every possibility of it , resting upon her embarrassment only ; if there was not hope in her confusion , there was hope in nothing else — that he was almost ready to wonder at his friend ’s perseverance . 
Edmund Bertram	willing	He was very willing to hope that Crawford saw clearer , and this was the most comfortable conclusion for his friend that he could come to from all that he observed to pass before , and at , and after dinner . 
Edmund Bertram	pleased	Edmund had already gone through the service once since his ordination ; and upon this being understood , he had a variety of questions from Crawford as to his feelings and success ; questions , which being made , though with the vivacity of friendly interest and quick taste , without any touch of that spirit of banter or air of levity which Edmund knew to be most offensive to Fanny , he had true pleasure in satisfying ; and when Crawford proceeded to ask his opinion and give his own as to the properest manner in which particular passages in the service should be delivered , shewing it to be a subject on which he had thought before , and thought with judgment , Edmund was still more and more pleased . 
Edmund Bertram	fond	And I do not know that I should be fond of preaching often ; now and then , perhaps once or twice in the spring , after being anxiously expected for half a dozen Sundays together ; but not for a constancy ; it would not do for a constancy . ” 
Edmund Bertram	sorry	Edmund was not sorry to be admitted again among the number of those who might speak and hear . 
Edmund Bertram	unwilling	Edmund was not unwilling to be persuaded to engage in the business ; he wanted to know Fanny ’s feelings . 
Edmund Bertram	careless	Were I even careless in general on such matters , how could you imagine me so where your happiness was at stake ? ” “ My uncle thought me wrong , and I knew he had been talking to you . ” “ As far as you have gone , Fanny , I think you perfectly right . 
Edmund Bertram	surprised	I may be sorry , I may be surprised — though hardly _ that _ , for you had not had time to attach yourself — but I think you perfectly right . 
Edmund Bertram	aware	I am aware , more aware than Crawford can be , that the man who means to make you love him ( you having due notice of his intentions ) must have very uphill work , for there are all your early attachments and habits in battle array ; and before he can get your heart for his own use he has to unfasten it from all the holds upon things animate and inanimate , which so many years ’ growth have confirmed , and which are considerably tightened for the moment by the very idea of separation . 
Edmund Bertram	ready	Crawford ’s _ feelings _ , I am ready to acknowledge , have hitherto been too much his guides . 
Edmund Bertram	able	Well , though I may not be able to persuade you into different feelings , you will be persuaded into them , I trust . 
Edmund Bertram	afraid	I knew she was very fond of you ; but yet I was afraid of her not estimating your worth to her brother quite as it deserved , and of her regretting that he had not rather fixed on some woman of distinction or fortune . 
Edmund Bertram	afraid	I was afraid of the bias of those worldly maxims , which she has been too much used to hear . 
Edmund Bertram	spoilt	But I am spoilt , Fanny , for common female society . 
Edmund Bertram	gone	In this occupation she hoped , moreover , to bury some of the recollections of Mansfield , which were too apt to seize her mind if her fingers only were busy ; and , especially at this time , hoped it might be useful in diverting her thoughts from pursuing Edmund to London , whither , on the authority of her aunt ’s last letter , she knew he was gone . 
Edmund Bertram	happy	Either his going had been again delayed , or he had yet procured no opportunity of seeing Miss Crawford alone , or he was too happy for letter - writing ! 
Edmund Bertram	lazy	“ Have you no message for anybody ? ” “ My love to your sister , if you please ; and when you see my cousin , my cousin Edmund , I wish you would be so good as to say that I suppose I shall soon hear from him . ” “ Certainly ; and if he is lazy or negligent , I will write his excuses myself . ” He could say no more , for Fanny would be no longer detained . 
