Character	Modifier	Context
George Knightley	sure	"he did not come till Miss Fairfax was here . "" "" And I have not forgotten , "" said Emma , "" how sure you were that he might have come sooner if he would . "
George Knightley	right	You pass it over very handsomely-- but you were perfectly right . 
George Knightley	ready	He has had great faults , faults of inconsideration and thoughtlessness ; and I am very much of his opinion in thinking him likely to be happier than he deserves : but still as he is , beyond a doubt , really attached to Miss Fairfax , and will soon , it may be hoped , have the advantage of being constantly with her , I am very ready to believe his character will improve , and acquire from hers the steadiness and delicacy of principle that it wants . 
George Knightley	afraid	It was very natural for you to say , what right has he to lecture me?-- and I am afraid very natural for you to feel that it was done in a disagreeable manner . 
George Knightley	natural	It was very natural for you to say , what right has he to lecture me?-- and I am afraid very natural for you to feel that it was done in a disagreeable manner . 
George Knightley	complimenter	""" John enters like a brother into my happiness , "" continued Mr. Knightley , "" but he is no complimenter ; and though I well know him to have , likewise , a most brotherly affection for you , he is so far from making flourishes , that any other young woman might think him rather cool in her praise . But I am not afraid of your seeing what he writes . "
George Knightley	afraid	""" John enters like a brother into my happiness , "" continued Mr. Knightley , "" but he is no complimenter ; and though I well know him to have , likewise , a most brotherly affection for you , he is so far from making flourishes , that any other young woman might think him rather cool in her praise . But I am not afraid of your seeing what he writes . "
George Knightley	aware	"He only means-- "" "" He and I should differ very little in our estimation of the two , "" interrupted she , with a sort of serious smile--""much less , perhaps , than he is aware of , if we could enter without ceremony or reserve on the subject . "
George Knightley	deal	Emma hung about him affectionately , and smiled , and said it must be so ; and that he must not class her with Isabella and Mrs. Weston , whose marriages taking them from Hartfield , had , indeed , made a melancholy change : but she was not going from Hartfield ; she should be always there ; she was introducing no change in their numbers or their comforts but for the better ; and she was very sure that he would be a great deal the happier for having Mr. Knightley always at hand , when he were once got used to the idea.--Did he not love Mr. Knightley very much?-- He would not deny that he did , she was sure.--Whom did he ever want to consult on business but Mr. Knightley?--Who was so useful to him , who so ready to write his letters , who so glad to assist him?-- Who so cheerful , so attentive , so attached to him?--Would not he like to have him always on the spot?--Yes 
George Knightley	glad	Mr. Knightley could not be there too often ; he should be glad to see him every day;--but they did see him every day as it was.--Why could not they go on as they had done ? 
George Knightley	happy	would be an end of all pleasant intercourse with him.--How happy he had been to come and dine with them whenever they asked him ! But that would be all over now.-- 
George Knightley	silent	"After the first chat of pleasure he was silent ; and then , in a graver tone , began with , "" I have something to tell you , Emma ; some news . "
George Knightley	afraid	""" I am afraid , "" said he , composing his features , "" I am very much afraid , my dear Emma , that you will not smile when you hear it . "" "
George Knightley	afraid	""" I am afraid , "" said he , composing his features , "" I am very much afraid , my dear Emma , that you will not smile when you hear it . "" "
George Knightley	sure	""" It is so , indeed , "" continued Mr. Knightley ; "" I have it from Robert Martin himself . He left me not half an hour ago . "" She was still looking at him with the most speaking amazement . "" You like it , my Emma , as little as I feared.--I wish our opinions were the same . But in time they will . Time , you may be sure , will make one or the other of us think differently ; and , in the meanwhile , we need not talk much on the subject . "
