Character	Modifier	Context
Mrs. Jennings	glad	"Colonel , "" said she , with her usual noisy cheerfulness , "" I am monstrous glad to see you -- sorry I could not come before -- beg your pardon , but I have been forced to look about me a little , and settle my matters ; for it is a long while since I have been at home , and you know one has always a world of little odd things to do after one has been away for any time ; and then I have had Cartwright to settle with-- Lord , I have been as busy as a bee ever since dinner ! "
Mrs. Jennings	busy	"Colonel , "" said she , with her usual noisy cheerfulness , "" I am monstrous glad to see you -- sorry I could not come before -- beg your pardon , but I have been forced to look about me a little , and settle my matters ; for it is a long while since I have been at home , and you know one has always a world of little odd things to do after one has been away for any time ; and then I have had Cartwright to settle with-- Lord , I have been as busy as a bee ever since dinner ! "
Mrs. Jennings	young	I was young once , but I never was very handsome -- worse luck for me . 
Mrs. Jennings	intimate	""" By many -- by some of whom you know nothing , by others with whom you are most intimate , Mrs. Jennings , Mrs. Palmer , and the Middletons . "
Mrs. Jennings	sure	Mrs. Taylor told me of it half an hour ago , and she was told it by a particular friend of Miss Grey herself , else I am sure I should not have believed it ; and I was almost ready to sink as it was . 
Mrs. Jennings	ready	Mrs. Taylor told me of it half an hour ago , and she was told it by a particular friend of Miss Grey herself , else I am sure I should not have believed it ; and I was almost ready to sink as it was . 
Mrs. Jennings	sure	I am sure if I knew of any thing she would like , I would send all over the town for it . 
Mrs. Jennings	sure	"With a letter in her outstretched hand , and countenance gaily smiling , from the persuasion of bringing comfort , she entered their room , saying , "" Now , my dear , I bring you something that I am sure will do you good . "" "
Mrs. Jennings	calm	But the letter , when she was calm enough to read it , brought little comfort . 
Mrs. Jennings	woman	I understand she is a woman of very good fortune . 
Mrs. Jennings	able	"Few people of common prudence will do THAT ; and whatever she saves , she will be able to dispose of . "" "
Mrs. Jennings	widow	Your sister need not have any scruple even of visiting HER , which , to say the truth , has been a little the case , and very naturally ; for we only knew that Mrs. Jennings was the widow of a man who had got all his money in a low way ; and Fanny and Mrs. Ferrars were both strongly prepossessed , that neither she nor her daughters were such kind of women as Fanny would like to associate with . 
Mrs. Jennings	sure	""" "" Poor young man ! "" cried Mrs. Jennings , "" I am sure "
Mrs. Jennings	warm	, he went away ; leaving the three ladies unanimous in their sentiments on the present occasion , as far at least as it regarded Mrs. Ferrars 's conduct , the Dashwoods ' , and Edward 's . Marianne 's indignation burst forth as soon as he quitted the room ; and as her vehemence made reserve impossible in Elinor , and unnecessary in Mrs. Jennings , they all joined in a very spirited critique upon the party . CHAPTER 38 Mrs. Jennings was very warm in her praise of Edward 's conduct , but only Elinor and Marianne understood its true merit . 
Mrs. Jennings	angry	"Is she angry ? "" "" Not at all , I believe , with you . "" "" That is a good thing . "
Mrs. Jennings	happy	I have not time to speak to Mrs. Jennings about it myself , but pray tell her I am quite happy to hear she is not in anger against us , and Lady Middleton the same ; and if anything should happen to take you and your sister away , and Mrs. Jennings should want company , I am sure we should be very glad to come and stay with her for as long a time as she likes . I suppose Lady Middleton wo n't ask us any more this bout . Good - by ; I am sorry Miss Marianne was not here . 
