Character	Assertion
Jane Bennet	Jane ’s delicate sense of honour would not allow her to speak to Elizabeth privately of what Lydia had let fall ; Elizabeth was glad of it:--till it appeared whether her inquiries would receive any satisfaction , she had rather be without a confidante .
Jane Bennet	The journey would , moreover , give her a peep at Jane ; and , in short , as the time drew near , she would have been very sorry for any delay .
Jane Bennet	His present pursuit could not make him forget that Elizabeth had been the first to excite and to deserve his attention , the first to listen and to pity , the first to be admired ; and in his manner of bidding her adieu , wishing her every enjoyment , reminding her of what she was to expect in Lady Catherine de Bourgh , and trusting their opinion of her -- their opinion of everybody -- would always coincide , there was a solicitude , an interest , which she felt must ever attach her to him with a most sincere regard ; and she parted from him convinced , that , whether married or single , he must always be her model of the amiable and pleasing . Her fellow - travellers the next day were not of a kind to make her think him less agreeable .
Jane Bennet	As they drove to Mr. Gardiner ’s door , Jane was at a drawing - room window watching their arrival : when they entered the passage , she was there to welcome them , and Elizabeth , looking earnestly in her face , was pleased to see it healthful and lovely as ever .
Jane Bennet	Their first subject was her sister ; and she was more grieved than astonished to hear , in reply to her minute inquiries , that though Jane always struggled to support her spirits , there were periods of dejection .
Jane Bennet	Mrs. Gardiner gave her the particulars also of Miss Bingley ’s visit in Gracechurch Street , and repeated conversations occurring at different times between Jane and herself , which proved that the former had , from her heart , given up the acquaintance . Mrs. Gardiner then rallied her niece on Wickham ’s desertion , and complimented her on bearing it so well .
Jane Bennet	Jane had been a week in town , without either seeing or hearing from Caroline .
Jane Bennet	It convinced her that accident only could discover to Mr. Bingley her sister ’s being in town .
Jane Bennet	Four weeks passed away , and Jane saw nothing of him .
Jane Bennet	After waiting at home every morning for a fortnight , and inventing every evening a fresh excuse for her , the visitor did at last appear ; but the shortness of her stay , and , yet more , the alteration of her manner , would allow Jane to deceive herself no longer .
Jane Bennet	The letter which she wrote on this occasion to her sister will prove what she felt:-- “ My dearest Lizzy will , I am sure , be incapable of triumphing in her better judgment , at my expense , when I confess myself to have been entirely deceived in Miss Bingley ’s regard for me .
Jane Bennet	I need not explain myself farther ; and though _ we _ know this anxiety to be quite needless , yet if she feels it , it will easily account for her behaviour to me ; and so deservedly dear as he is to his sister , whatever anxiety she may feel on his behalf is natural and amiable .
Jane Bennet	I am sure you will be very comfortable there . “ Yours , etc . ” This letter gave Elizabeth some pain ; but her spirits returned , as she considered that Jane would no longer be duped , by the sister at least .
Jane Bennet	His character sunk on every review of it ; and , as a punishment for him , as well as a possible advantage to Jane , she seriously hoped he might really soon marry
Jane Bennet	” was a question which Elizabeth received from Jane as soon as she entered the room , and from all the others when they sat down to table .
Jane Bennet	She anticipated what would be felt in the family when her situation became known : she was aware that no one liked him but Jane ; and even feared that with the others it was a _ dislike _ which not all his fortune and consequence might do away .
Jane Bennet	At night she opened her heart to Jane .
Jane Bennet	Jane looked at her doubtingly .
Jane Bennet	I know how much you dislike him . ”
Jane Bennet	“ You know nothing of the matter .
Jane Bennet	Yet now I must believe you , ” cried Jane .
Jane Bennet	“ My dear , dear Lizzy , I would , I do congratulate you ; but are you certain -- forgive the question -- are you quite certain that you can be happy with him ? ”
Jane Bennet	But are you pleased , Jane ?
Jane Bennet	Shall you like to have such a brother ? ” “ Very , very much .
Jane Bennet	You will only think I feel _ more _ than I ought to do when I tell you all . ”
Jane Bennet	Another entreaty that she would be serious , however , produced the desired effect ; and she soon satisfied Jane by her solemn assurances of attachment .
Jane Bennet	But , Lizzy , you have been very sly , very reserved with me .
Jane Bennet	It is all for Jane ’s sake , you know ; and there is no occasion for talking to him except just now and then ; so do not put yourself to inconvenience . ” During their walk , it was resolved that Mr. Bennet ’s consent should be asked in the course of the evening : Elizabeth reserved to herself the application for her mother ’s .
Jane Bennet	He is rich , to be sure , and you may have more fine clothes and fine carriages than Jane .
Jane Bennet	Jane ’s is nothing to it -- nothing at all .
Jane Bennet	“ Wickham , perhaps , is my favourite ; but I think I shall like _ your _ husband quite as well as Jane ’s . ”
Charlotte Lucas	He scarcely ever spoke to her ; and the assiduous attentions which he had been so sensible of himself were transferred for the rest of the day to Miss Lucas , whose civility in listening to him was a seasonable relief to them all , and especially to her friend .
