Character	Assertion
Catherine Morland	Henry ’s indignation on hearing how Catherine had been treated , on comprehending his father ’s views , and being ordered to acquiesce in them , had been open and bold .
Catherine Morland	He steadily refused to accompany his father into Herefordshire , an engagement formed almost at the moment to promote the dismissal of Catherine , and as steadily declared his intention of offering her his hand .
Catherine Morland	A moment ’s glance was enough to satisfy Catherine that her apartment was very unlike the one which Henry had endeavoured to alarm her by the description of .
Catherine Morland	Her heart instantaneously at ease on this point , she resolved to lose no time in particular examination of anything , as she greatly dreaded disobliging the General by any delay .
Catherine Morland	Her habit therefore was thrown off with all possible haste , and she was preparing to unpin the linen package , which the chaise - seat had conveyed for her immediate accommodation , when her eye suddenly fell on a large high chest , standing back in a deep recess on one side of the fireplace .
Catherine Morland	The sight of it made her start ; and , forgetting everything else , she stood gazing on it in motionless wonder , while these thoughts crossed her : “ This is strange indeed !
Catherine Morland	i did not expect such a sight as this !
Catherine Morland	i will look into it — cost me what it may , I will look into it — and directly too — by daylight .
Catherine Morland	If I stay till evening my candle may go out . ”
Catherine Morland	She advanced and examined it closely : it was of cedar , curiously inlaid with some darker wood , and raised , about a foot from the ground , on a carved stand of the same .
Catherine Morland	Catherine bent over it intently , but without being able to distinguish anything with certainty .
Catherine Morland	She could not , in whatever direction she took it , believe the last letter to be a _ T ; _ and yet that it should be anything else in that house was a circumstance to raise no common degree of astonishment .
Catherine Morland	Her fearful curiosity was every moment growing greater ; and seizing , with trembling hands , the hasp of the lock , she resolved at all hazards to satisfy herself at least as to its contents .
