Character	Assertion
Emma Woodhouse	I can hardly imagine the young man whom I saw talking with you the other day could express himself so well , if left quite to his own powers , and yet it is not the style of a woman ; no , certainly , it is too strong and concise ; not diffuse enough for a woman .
Emma Woodhouse	No doubt he is a sensible man , and I suppose may have a natural talent for -- thinks strongly and clearly -- and when he takes a pen in hand , his thoughts naturally find proper words .
Emma Woodhouse	Yes , I understand the sort of mind .
Emma Woodhouse	A better written letter , Harriet ( returning it , ) than I had expected .
Emma Woodhouse	"I had imagined you were consulting me only as to the wording of it . "" Harriet was silent . With a little reserve of manner , Emma continued : "" You mean to return a favourable answer , I collect ."
Emma Woodhouse	"For a little while Emma persevered in her silence ; but beginning to apprehend the bewitching flattery of that letter might be too powerful , she thought it best to say , "" I lay it down as a general rule , Harriet , that if a woman _ doubts _ as to whether she should accept a man or not , she certainly ought to refuse him . If she can hesitate as to ` Yes , ' she ought to say ` No ' directly . It is not a state to be safely entered into with doubtful feelings , with half a heart . I thought it my duty as a friend , and older than yourself , to say thus much to you . But do not imagine that I want to influence you . "" "" Oh !"
Emma Woodhouse	, I am sure you are a great deal too kind to -- but if you would just advise me what I had best do -- No , no , I do not mean that --
Emma Woodhouse	As you say , one 's mind ought to be quite made up --
Emma Woodhouse	"It is a very serious thing.--It will be safer to say ` No , ' perhaps.--Do you think I had better say ` No ? ' """
Emma Woodhouse	""" Not for the world , "" said Emma , smiling graciously , "" would I advise you either way . You must be the best judge of your own happiness ."
Emma Woodhouse	"Emma waited the result with impatience , but not without strong hopes . At last , with some hesitation , Harriet said-- "" Miss Woodhouse , as you will not give me your opinion , I must do as well as I can by myself ; and I have now quite determined , and really almost made up my mind -- to refuse Mr. Martin ."
Emma Woodhouse	""" Oh no;--and it is but a short letter too . "" Emma felt the bad taste of her friend , but let it pass with a "" very true ; and it would be a small consolation to her , for the clownish manner which might be offending her every hour of the day , to know that her husband could write a good letter ."
Emma Woodhouse	Emma assured her there would be no difficulty in the answer , and advised its being written directly , which was agreed to , in the hope of her assistance ; and though Emma continued to protest against any assistance being wanted , it was in fact given in the formation of every sentence . The looking over his letter again , in replying to it , had such a softening tendency , that it was particularly necessary to brace her up with a few decisive expressions ; and she was so very much concerned at the idea of making him unhappy , and thought so much of what his mother and sisters would think and say , and was so anxious that they should not fancy her ungrateful , that Emma believed if the young man had come in her way at that moment , he would have been accepted after all .
Emma Woodhouse	She was rather low all the evening , but Emma could allow for her amiable regrets , and sometimes relieved them by speaking of her own affection , sometimes by bringing forward the idea of Mr. Elton .
Emma Woodhouse	""" "" Let us think of those among our absent friends who are more cheerfully employed , "" cried Emma ."
Emma Woodhouse	VII The very day of Mr. Elton 's going to London produced a fresh occasion for Emma 's services towards her friend .
Emma Woodhouse	"And he wrote as if he really loved her very much -- but she did not know -- and so , she was come as fast as she could to ask Miss Woodhouse what she should do.-- """
Emma Woodhouse	Emma was half - ashamed of her friend for seeming so pleased and so doubtful .
Emma Woodhouse	Dear Miss Woodhouse , do advise me .
Emma Woodhouse	"Emma waited the result with impatience , but not without strong hopes . At last , with some hesitation , Harriet said-- "" Miss Woodhouse , as you will not give me your opinion , I must do as well as I can by myself ; and I have now quite determined , and really almost made up my mind -- to refuse Mr. Martin ."
Emma Woodhouse	"Do you think I am right ? """
Emma Woodhouse	"Now I am secure of you for ever . "" Harriet had not surmised her own danger , but the idea of it struck her forcibly . "" You could not have visited me ! "" she cried , looking aghast ."
Emma Woodhouse	""" No , to be sure you could not ; but I never thought of that before . That would have been too dreadful!--What an escape!--Dear Miss Woodhouse , I would not give up the pleasure and honour of being intimate with you for any thing in the world . "" "" Indeed , Harriet , it would have been a severe pang to lose you ; but it must have been ."
Emma Woodhouse	"as to leaving you , it is what I would not do upon any consideration . "" "" Thank you , thank you , my own sweet little friend ."
Emma Woodhouse	Emma assured her there would be no difficulty in the answer , and advised its being written directly , which was agreed to , in the hope of her assistance ; and though Emma continued to protest against any assistance being wanted , it was in fact given in the formation of every sentence . The looking over his letter again , in replying to it , had such a softening tendency , that it was particularly necessary to brace her up with a few decisive expressions ; and she was so very much concerned at the idea of making him unhappy , and thought so much of what his mother and sisters would think and say , and was so anxious that they should not fancy her ungrateful , that Emma believed if the young man had come in her way at that moment , he would have been accepted after all .
Emma Woodhouse	III Emma could not forgive her;--but as neither provocation nor resentment were discerned by Mr. Knightley , who had been of the party , and had seen only proper attention and pleasing behaviour on each side
Emma Woodhouse	", he was expressing the next morning , being at Hartfield again on business with Mr. Woodhouse , his approbation of the whole ; not so openly as he might have done had her father been out of the room , but speaking plain enough to be very intelligible to Emma . He had been used to think her unjust to Jane , and had now great pleasure in marking an improvement . "" A very pleasant evening , "" he began , as soon as Mr. Woodhouse had been talked into what was necessary , told that he understood , and the papers swept away;--""particularly pleasant . You and Miss Fairfax gave us some very good music ."
Emma Woodhouse	I do not know a more luxurious state , sir , than sitting at one 's ease to be entertained a whole evening by two such young women ; sometimes with music and sometimes with conversation . I am sure Miss Fairfax must have found the evening pleasant , Emma .
Emma Woodhouse	You left nothing undone .
Emma Woodhouse	I was glad you made her play so much , for having no instrument at her grandmother 's , it must have been a real indulgence .
