Character	Assertion
Henry Crawford	Whether Mr. Crawford went into Norfolk before or after the 14th was certainly no concern of hers , though , everything considered , she thought he _ would _ go without delay .
Henry Crawford	That Miss Crawford should endeavour to secure a meeting between him and Mrs. Rushworth , was all in her worst line of conduct , and grossly unkind and ill - judged ; but she hoped _ he _ would not be actuated by any such degrading curiosity .
Henry Crawford	He acknowledged no such inducement , and his sister ought to have given him credit for better feelings than her own .
Henry Crawford	If Mr. Crawford remembered her message to her cousin , she thought it very likely , most likely , that he would write to her at all events ; it would be most consistent with his usual kindness ; and till she got rid of this idea , till it gradually wore off , by no letters appearing in the course of three or four days more , she was in a most restless , anxious state .
Henry Crawford	And had it been possible for her to return Mr. Crawford ’s regard , the probability of his being very far from objecting to such a measure would have been the greatest increase of all her own comforts .
Henry Crawford	She thought he was really good - tempered , and could fancy his entering into a plan of that sort most pleasantly .
Henry Crawford	When you give me your opinion , I always know what is right .
Henry Crawford	Your judgment is my rule of right . ”
Henry Crawford	Good - bye ; I wish you a pleasant journey to - morrow .
Henry Crawford	“ Is there nothing I can do for you in town ? ”
Henry Crawford	“ Have you no message for anybody ? ” “ My love to your sister , if you please ; and when you see my cousin , my cousin Edmund , I wish you would be so good as to say that I suppose I shall soon hear from him . ” “ Certainly ; and if he is lazy or negligent , I will write his excuses myself . ” He could say no more , for Fanny would be no longer detained .
Henry Crawford	He pressed her hand , looked at her , and was gone .
Henry Crawford	He _ went to while away the next three hours as he could , with his other acquaintance , till the best dinner that a capital inn afforded was ready for their enjoyment , and _ she _ turned in to her more simple one immediately .
Henry Crawford	Their general fare bore a very different character ; and could he have suspected how many privations , besides that of exercise , she endured in her father ’s house , he would have wondered that her looks were not much more affected than he found them .
